production_P,injection_P,fcv1_pid
603.037167,611.455197,20
603.342319,612.086715,20
604.339735,613.039784,50
604.488143,611.095777,50
604.428677,607.076752,50
604.631877,605.731949,50
604.447574,603.087569,50
604.289942,600.284274,50
603.644743,598.198014,50
603.214163,595.565544,50
602.253596,595.135533,50
601.486193,595.283426,50
601.402231,595.546601,50
600.58181,594.752484,50
599.884481,593.499755,50
598.963625,591.326422,50
598.182887,587.962831,50
597.199598,585.409503,20
596.128989,584.061112,10
595.118075,582.912386,10
594.469786,583.480708,10
593.797601,583.053283,10
592.383016,582.919047,10
591.964703,583.395735,10
590.751075,583.847371,10
590.39591,583.479716,10
589.804283,584.114622,10
589.622135,584.783473,10
589.048756,584.388581,10
588.667568,585.35337,10
588.535367,586.064336,10
587.791841,586.011666,10
587.618947,586.960613,10
587.784753,587.986737,10
587.810223,587.481105,10
587.438583,588.746202,10
587.597474,589.510267,10
587.410005,589.220752,10
587.942738,590.253966,10
587.833078,590.708084,10
588.107391,590.735149,10
588.537609,591.774709,10
588.593288,592.124375,10
588.737432,592.725832,10
589.089535,593.682127,10
589.600034,593.878452,10
589.835036,594.301411,10
590.142736,594.246804,10
590.153477,595.530931,10
590.436632,595.527323,10
591.443835,596.244569,10
591.311167,596.267835,10
591.18447,596.648203,10
591.680984,597.022844,10
591.869236,598.256839,10
592.892914,598.177468,10
593.269799,598.731723,30
593.082368,599.420339,30
593.670323,599.867728,30
594.521497,599.618944,30
594.63627,600.989905,30
595.108021,600.751199,30
595.236978,601.258816,30
595.643912,601.980585,30
596.066604,602.601949,30
596.417028,602.774711,30
597.216253,603.738412,30
597.090224,603.642416,30
598.018644,604.000185,30
598.646654,604.977857,30
599.588992,605.151316,30
599.23686,605.666893,30
600.107417,606.946467,30
600.534363,607.25943,30
600.613108,607.568451,30
601.791603,608.542946,30
602.336394,609.187185,30
602.592402,609.689544,30
603.349836,610.680892,30
604.298737,612.012229,30
604.693365,612.184591,30
605.532797,613.7539,30
605.933968,614.632389,30
606.54061,615.345979,50
607.829271,616.836613,50
608.239353,617.359022,50
608.798853,617.871669,50
609.439835,619.36173,50
610.719796,620.696389,50
611.461224,621.458297,70
610.638753,605.264691,70
609.412115,596.391669,40
608.394609,591.032871,40
606.394244,587.082367,40
604.420607,584.626925,10
602.726234,583.297992,10
601.317067,583.003877,10
599.837969,583.312842,10
598.721459,582.663783,10
596.962716,583.334686,10
596.035173,583.303632,10
595.413984,583.924013,10
594.53425,584.284893,10
593.67513,585.258805,10
593.40469,585.458766,10
592.143311,586.860409,10
592.008897,587.19013,10
591.315135,587.342956,10
591.022403,587.875443,10
590.763037,588.571159,10
590.212552,588.779623,10
590.724319,589.707842,10
590.17948,590.160728,10
590.238173,589.548984,10
589.911892,590.34123,10
590.299099,591.167393,10
590.253665,591.121891,10
590.672741,592.193832,10
590.901629,592.564331,10
590.841849,592.542754,10
590.837995,593.536325,10
590.752068,593.528328,10
590.73028,593.946858,10
591.460786,594.188924,10
591.541496,594.756645,10
591.636447,594.874409,10
592.313792,595.755695,10
592.208023,596.343848,10
592.437865,596.603817,10
593.172511,596.680535,10
593.934076,598.634401,10
594.269934,597.730889,10
594.489178,598.648506,10
594.604171,599.33631,10
595.204298,599.810908,10
596.074206,600.006679,10
595.55621,601.099749,10
595.923557,600.994467,10
596.208334,601.46979,10
597.128866,601.918277,10
597.356104,602.568023,10
597.966037,603.225327,10
598.071643,603.949758,10
598.375603,604.423306,10
598.606972,604.673083,10
599.150599,606.074515,10
600.00451,606.896441,10
600.856343,607.186577,10
601.60544,608.412136,10
601.795609,608.935328,40
602.785719,609.569136,40
602.889818,611.051659,40
604.139073,611.366311,40
604.511304,611.531429,40
604.987385,613.861911,40
605.933434,614.583126,40
606.792239,615.290294,50
607.619604,616.893901,50
607.718037,611.361787,50
607.337403,605.068232,50
606.880866,600.70563,50
606.257617,595.022722,50
605.065901,589.73211,50
602.788428,585.876228,50
601.139431,582.248736,10
599.18948,579.7334,10
597.778147,580.103393,10
595.938877,579.996461,10
595.378308,579.191112,10
594.043431,580.163287,10
592.221445,580.338426,10
591.757802,579.854819,10
590.23742,580.384997,10
589.680285,580.905708,10
588.48938,580.466726,10
587.956207,581.645351,10
587.3532,582.109823,10
586.970829,582.323832,10
586.876966,582.727838,10
586.164193,583.292858,10
586.049515,583.99366,10
585.537529,584.733943,10
585.47729,584.878114,10
585.558953,584.906944,10
585.755256,585.936331,10
585.436596,586.802767,10
585.458517,587.066907,10
585.305092,587.995393,10
585.2323,588.563343,10
585.437054,588.529512,10
585.796045,589.252302,10
585.654028,589.263372,10
585.938233,589.687686,10
586.355087,590.676429,10
587.006276,590.816811,10
587.03662,590.964779,10
587.208713,591.423888,10
587.744308,592.797579,10
588.049689,592.199434,10
588.02857,593.169614,10
588.804415,593.899237,10
589.307482,594.289844,10
589.709913,594.637106,10
589.85916,595.458345,10
590.19602,595.227683,10
590.586013,595.591073,10
590.884173,596.792698,10
591.185882,596.750564,10
591.457276,597.574112,10
592.051622,598.190571,10
592.278784,598.417758,10
592.724236,598.893864,10
593.866034,600.163609,10
594.08773,600.064158,10
593.918098,600.648618,10
594.949454,601.617377,10
595.642309,602.587749,10
595.82128,602.218967,10
596.449881,603.709458,10
596.358955,603.455339,10
597.465287,604.12442,10
597.706595,605.929037,10
598.500554,606.936886,10
599.209741,606.943432,10
599.790904,608.143988,10
600.558077,608.986327,40
601.62778,609.197711,40
602.447733,611.194531,40
603.191517,611.624638,40
603.297133,612.577221,40
604.343112,614.33021,40
605.212105,615.098311,40
605.567347,615.701638,40
606.548404,617.353745,50
606.92632,614.191698,50
607.138934,606.327814,50
606.139114,600.465988,50
605.578822,594.621875,50
603.945794,588.930788,50
602.464903,584.561591,50
599.823546,580.131126,50
598.607735,576.348928,50
596.197278,574.716929,50
594.848398,572.780938,5
592.636105,572.188185,5
590.739638,571.486781,5
589.364201,571.505668,5
587.049783,570.928861,5
585.964513,570.755803,5
584.920613,571.4703,5
583.9788,571.372777,5
582.803815,571.521548,5
581.496982,571.763069,5
581.048173,572.113795,5
580.063682,572.738451,5
579.447195,572.997151,5
579.035578,573.322739,5
578.247095,573.190574,5
577.780867,574.295946,5
577.786208,574.469805,5
577.397647,575.062969,5
577.069649,575.813224,5
577.232432,576.029227,5
576.923807,576.091354,5
576.771259,577.409569,5
576.290714,577.290536,5
577.284333,577.690314,5
576.689758,578.406729,5
576.591755,578.416005,5
577.037874,578.851771,5
576.785473,579.426736,5
576.846417,580.032029,5
577.723843,579.824061,5
577.484452,580.677909,5
577.883831,581.738122,5
578.082576,581.95818,5
577.755779,582.167952,5
578.359101,582.854878,5
578.660515,582.893089,5
578.944414,583.541041,5
579.332651,584.345321,5
579.612239,583.676651,5
579.527209,584.251291,5
580.324287,585.221081,5
580.271784,584.793598,5
580.544781,585.674397,10
580.944646,586.324285,10
581.004932,586.599342,10
581.484515,586.760815,10
581.684204,587.437921,10
582.409826,587.946464,10
582.37664,587.769551,10
583.272485,588.879903,10
582.834502,589.157308,10
584.162816,589.145455,10
584.284992,590.179261,10
584.575731,590.172867,10
584.763811,590.615447,10
585.077196,591.163604,10
585.680881,592.102493,10
585.823727,591.781275,10
586.875315,592.609566,10
586.975026,593.436579,10
587.477493,593.91319,10
587.838067,594.483802,10
588.470569,595.238772,10
588.871388,595.216298,10
589.938468,596.071329,10
590.761788,597.128564,10
591.232842,597.502432,10
590.944832,597.963211,10
592.135813,599.742835,10
593.066437,599.797318,10
593.556284,600.780506,10
594.212433,601.835174,10
595.400706,602.493146,10
595.76996,603.541496,10
596.588368,605.013454,20
596.907609,605.419311,20
597.562948,606.345297,20
598.757735,608.490859,20
599.196481,608.963853,20
600.658618,610.642452,20
601.819667,611.785194,20
603.283521,612.692294,45
604.189429,613.122363,45
605.09282,609.268122,25
604.355866,608.136907,20
605.082041,608.053098,20
605.831787,608.069198,20
605.9954,608.62059,20
606.378276,609.728548,30
606.717406,609.21174,30
607.453588,609.263207,30
607.135262,610.718998,45
607.540354,607.356772,45
606.893114,602.80066,45
606.104984,598.714784,20
605.145427,597.362308,20
604.053823,596.705978,10
603.721799,597.049059,10
603.508794,596.273361,10
602.550239,596.538817,10
602.421215,597.630284,10
601.675008,598.230901,10
601.21768,598.394606,10
600.936871,599.341817,10
600.690088,599.835577,10
600.563228,600.287233,10
600.285338,601.233374,10
600.40862,601.126947,10
600.691413,601.769688,10
600.639712,603.017187,10
599.969903,602.93167,10
600.824654,603.655977,10
601.01717,605.301232,10
601.496228,605.559292,10
601.832735,605.465195,10
602.002997,606.613101,10
602.095534,607.31104,30
602.673244,608.342708,30
603.060671,609.176344,30
602.941014,609.179694,40
603.384186,607.680118,40
604.089136,608.00123,15
604.175321,607.511907,15
604.128561,608.68329,15
604.829162,609.268771,40
605.107109,608.928304,40
605.030406,606.653412,40
604.894695,605.461912,25
605.505963,605.85941,25
604.924867,605.860583,25
605.299377,607.139089,25
605.378847,607.380573,25
605.603938,607.944562,25
605.680975,608.394758,25
606.318705,608.338042,25
606.242898,609.045992,25
606.697136,610.042064,25
606.531005,610.093874,25
607.024142,610.41473,40
607.298083,609.475364,40
607.434281,607.454753,40
607.111595,606.733919,25
606.843426,606.891546,25
606.775174,606.220432,25
606.598359,605.784838,22
607.280474,606.725225,22
606.849817,606.997753,22
606.810373,607.028979,22
607.128127,607.570427,22
607.016072,607.577126,22
606.932224,608.23674,22
606.953925,608.809633,25
607.2762,608.405923,28
606.963541,609.314349,28
607.432211,609.401079,28
607.614358,609.174674,28
607.947746,610.317712,32
608.086996,610.597732,32
608.30666,611.011434,32
608.825696,611.574125,38
609.002606,612.565998,38
609.208762,612.150588,40
609.131554,613.6396,40
609.725242,613.540493,40
609.84343,613.076488,40
609.916346,613.559617,45
610.355006,612.246603,45
609.814956,610.242912,45
609.960502,608.758701,45
609.8039,607.569702,23
609.195913,606.357799,23
609.862317,606.893769,23
609.57588,606.995978,23
609.547387,606.893244,23
608.982974,607.910321,23
608.950923,607.773384,22.5
609.233583,608.327077,22.5
608.869728,608.586082,22.5
608.747829,608.638493,22.5
608.991388,608.797685,22.5
609.174193,609.241477,22.5
608.900042,609.546776,22.5
608.850287,610.00893,34
609.464159,610.254536,34
609.47719,610.455909,34
609.527403,611.081768,34
609.638122,611.370653,34
609.864425,611.5688,38
609.736441,611.962194,38
610.046401,613.092969,38
610.314942,613.056543,42
609.696796,613.537696,42
610.455929,614.060115,42
610.97857,613.708397,42
610.220907,613.889214,42
610.994882,613.654525,46
610.766232,610.928483,46
610.827339,610.101767,24
610.755797,610.19217,24
611.143824,610.133107,24
611.395157,611.118986,24
611.431129,611.362904,24
611.548086,611.47644,32
611.5474,612.051691,38
611.626564,612.787832,38
612.039764,612.507727,40
612.020515,613.459651,40
612.62935,613.343824,40
612.205666,613.479883,40
612.956595,613.773855,44
613.06512,613.995994,44
612.979928,614.342196,44
613.332155,614.975069,50
613.234056,612.230799,50
612.875571,610.103828,40
612.732696,610.1976,28
612.726581,610.357995,28
612.383473,610.14933,36
612.923571,610.900569,36
612.230563,611.139581,36
612.322214,611.043327,36
612.536383,612.17269,36
612.375127,612.656535,36
612.691163,612.187053,36
612.560994,613.252514,38
613.369014,612.795056,38
612.74027,613.678078,38
612.913622,613.830055,38
612.374201,613.874575,38
613.073314,614.870169,38
613.400893,614.872212,46
612.913832,613.317723,46
612.696104,612.797996,46
612.772731,609.556033,36
612.27511,608.271248,36
611.952254,608.362788,28
611.298394,608.449441,28
611.515577,607.680079,28
611.042491,609.134802,28
610.455375,609.183797,28
610.812954,609.2619,28
610.728076,609.721066,28
610.438167,609.954456,28
610.592117,610.205187,28
610.475102,610.624434,32
610.555172,610.704559,32
610.487198,611.3939,32
610.367779,611.642169,32
610.435763,611.460293,32
610.331159,611.783954,32
610.74393,612.440561,40
610.829857,612.909194,40
611.127941,613.193012,44
611.485568,613.334176,44
611.749187,613.1195,44
611.6496,613.392371,48
611.674249,611.676296,48
611.727276,608.785384,38
611.065146,607.76469,38
611.099811,606.891288,24
610.440323,606.60769,24
609.88006,606.915604,24
609.445034,606.763494,24
609.44573,606.41585,24
609.284426,607.501104,24
609.564729,607.985942,24
609.395803,607.495407,24
609.142524,607.866059,24
609.567133,608.525186,24
608.747714,608.179843,24
608.917384,608.851671,44
608.891162,609.419297,44
609.054555,608.707281,44
608.941957,609.260334,36
609.027455,610.090983,36
609.578074,609.917867,36
609.513905,610.483413,44
609.126708,610.684614,44
609.495781,610.534536,44
609.369199,611.698866,44
609.352267,611.303869,44
609.884352,611.532154,44
610.12857,612.500044,44
610.12338,611.600312,44
609.880584,611.775327,44
610.050941,613.346764,44
610.742003,612.840272,44
610.562765,613.282719,44
610.72923,612.60943,48
610.982004,609.494794,48
610.596171,606.440243,28
609.856432,606.509852,28
610.028773,605.588151,28
609.032081,605.925354,28
608.978186,606.49839,28
608.881356,605.763127,30
608.659746,606.163936,30
608.264726,606.672975,30
608.085527,607.276761,30
607.968254,606.648726,30
608.075377,607.730163,30
608.170233,607.443196,30
608.049116,607.863998,30
607.884636,608.581253,40
607.959765,608.227063,40
608.353057,608.257076,40
608.471703,609.26398,40
608.672099,609.630042,40
608.362596,609.393444,40
608.503697,609.879513,40
608.040465,609.446505,48
608.825114,608.601103,35
608.617669,609.139192,35
608.883387,609.019137,35
608.433528,609.170904,35
608.457032,609.288563,40
608.771113,609.513508,40
608.755069,609.773067,40
608.600823,610.20535,40
608.763692,610.008662,40
608.355585,610.943218,40
608.736907,610.242244,45
609.214324,609.030484,45
609.363943,608.709553,40
609.469082,609.207598,40
609.031118,608.473184,40
609.597648,608.584383,40
609.447714,609.195383,40
609.155191,608.840678,45
609.152998,608.927293,45
609.070008,609.408542,45
608.862154,609.272865,45
608.964068,608.858333,45
608.492556,609.998107,50
608.788989,608.483014,50
608.773784,607.323618,45
608.339884,605.211783,45
608.048516,601.788421,25
607.586523,600.803563,25
606.96914,600.601894,25
606.53254,600.674299,15
605.700626,599.839433,15
605.399632,600.596359,15
604.960466,600.000275,15
604.935407,599.939246,15
604.591088,600.558472,15
604.505161,600.474844,15
603.666683,600.357147,15
603.051666,601.001548,15
602.991332,600.84062,15
603.183991,600.599661,15
602.617432,601.162534,15
602.598487,601.186612,15
602.073213,601.358849,15
602.078631,601.740085,15
602.341564,601.862735,15
602.116864,601.692445,15
602.13225,602.169981,15
602.470913,602.027815,15
602.355224,602.580314,15
602.455288,602.589075,15
602.512369,602.762038,15
602.668151,602.684174,15
602.736946,603.391399,25
603.069714,603.474101,25
603.331712,603.587075,25
603.747221,604.186814,25
603.774664,604.238042,30
603.690473,604.299921,30
603.819898,604.860952,30
603.938449,604.862851,30
604.263385,604.994816,30
604.314753,605.721337,35
604.61959,605.567156,35
604.727534,606.715892,40
605.272811,607.295981,40
605.631372,607.243836,40
605.371712,607.573748,45
605.8493,608.490191,45
606.034281,608.596159,45
606.608309,609.163575,45
607.135557,610.532885,50
607.709118,610.517492,50
607.559652,608.016824,20
607.782282,609.172937,35
608.53861,607.700712,35
607.763786,607.149339,35
608.023714,607.031078,35
607.9731,605.885148,35
607.599734,607.067028,25
608.376542,607.705045,25
607.924089,607.494109,25
608.306793,608.000887,25
608.064942,608.579745,25
607.998493,608.435355,25
608.529357,609.442936,25
608.851623,610.069606,45
608.63875,609.567858,45
608.673301,609.643498,45
608.572178,610.087919,45
609.409244,609.894448,45
609.353297,610.768862,45
609.783334,610.792367,45
609.501829,610.273088,50
609.587232,609.964248,50
608.957544,608.239469,40
609.292648,607.522959,40
609.228146,608.50212,40
609.147799,608.320396,40
609.220038,608.063071,40
609.787627,609.102145,40
609.541225,609.047691,40
609.376983,609.463702,40
609.098644,609.617292,47
608.95285,608.972375,47
608.649262,608.343815,47
607.884302,606.74643,35
608.283881,606.00671,30
608.153502,605.963012,25
607.587086,606.912741,25
607.811071,606.760516,25
606.879951,606.871476,25
607.317037,607.159283,25
607.307269,607.119888,25
607.010425,607.550329,25
606.739899,607.968936,25
606.916008,608.008598,25
607.069815,608.694589,45
606.942822,609.26063,45
607.179074,608.624617,45
607.558784,609.76716,45
607.393912,610.042627,48
607.901043,608.850584,48
607.734282,608.092006,30
607.748982,608.272298,30
608.009367,607.974414,30
607.448456,608.992702,35
608.033558,609.21655,35
608.05918,609.264266,35
608.476063,609.834602,35
608.329458,609.967674,35
608.416206,610.702021,35
608.389582,610.94924,35
608.391271,608.860356,50
608.399054,606.983133,30
607.8444,606.391649,30
607.801227,605.852615,30
607.281971,606.555736,30
607.808762,607.506191,30
607.992388,607.010884,30
607.272623,607.595774,30
607.393768,608.34831,30
607.122928,607.891921,30
607.765169,608.242466,30
607.327434,609.43198,45
607.212156,608.867418,45
607.49657,608.718924,45
607.751948,609.014652,50
607.153166,608.26787,50
607.847577,607.7858,40
607.644081,608.220421,40
608.046379,608.221146,40
607.311733,608.778675,40
607.957094,609.076798,45
607.572958,609.28236,45
608.469099,610.116731,45
608.043612,610.331741,45
607.839659,609.959514,45
608.229108,610.955834,45
608.088198,610.519009,45
608.262361,610.970665,45
608.335964,611.163306,50
608.534775,610.889432,50
608.785174,609.521802,50
608.550419,608.279875,35
608.678967,608.387581,35
608.887623,608.388469,35
608.610229,608.990068,35
608.611478,608.446702,35
608.629679,609.135814,35
609.021378,609.143295,45
608.664973,609.27066,45
608.829912,609.894467,45
608.937617,609.842122,45
609.233554,609.580302,45
608.847216,610.596548,45
608.92616,610.475062,45
609.113344,610.280599,45
609.146702,611.238087,45
609.187843,610.038122,50
609.160171,608.318049,50
608.645351,605.666082,25
608.688706,605.401847,25
608.599068,605.563567,25
607.875373,605.995936,25
607.593229,605.650202,25
607.35215,605.975437,25
607.609455,606.63318,25
607.546869,606.107802,35
607.317981,606.385398,35
607.724877,606.934099,35
607.165453,606.572065,35
607.569124,607.090246,35
607.482796,607.854893,40
607.044975,606.982923,40
607.000752,607.822962,40
607.446328,608.676867,40
607.409117,608.671628,45
607.524806,608.907395,45
607.972976,609.423458,45
607.540354,608.606294,45
607.749621,608.745903,45
608.365897,607.337208,45
607.511394,605.605653,45
607.464529,605.141105,25
607.535089,604.917868,25
607.127735,604.991352,25
606.913041,606.087361,25
606.806901,605.645411,25
606.654468,605.554005,25
606.629933,606.030235,25
606.825998,606.350889,25
606.571498,605.864124,25
606.734719,606.878758,25
606.419685,607.158891,25
606.616216,606.718058,25
606.558916,607.669124,25
606.296116,607.712975,25
606.962654,607.672979,25
606.636162,608.686153,25
606.801502,609.162955,40
607.195157,609.515007,45
607.59528,609.829592,45
607.863593,609.288869,45
607.757939,609.663176,45
608.309293,609.464847,45
608.056147,609.503402,45
608.386301,610.401817,45
608.294879,609.879656,50
608.891591,609.474085,50
608.775501,608.140477,50
608.427481,604.931954,30
608.632197,605.161108,30.418601
608.228917,605.664364,28.547151
608.177053,605.49309,27.281072
607.880305,606.006815,25.830851
607.772209,606.068484,24.460731
607.516545,605.642748,22.929794
607.569143,606.244157,21.575587
607.431724,606.550602,20.124239
607.573483,606.287293,18.789448
608.103613,606.970287,17.644285
607.707935,607.385583,16.119305
607.820066,607.416503,14.898857
607.882842,608.077119,13.662929
607.983421,608.422414,12.473813
608.010856,608.342384,11.271762
608.638407,609.417932,10.402659
608.388972,608.888098,9.143111
608.637071,609.352656,8.213689
607.925081,609.651056,6.85521
608.516651,610.149989,6.25841
609.061309,610.139005,5.794998
609.143077,611.779373,5.197017
609.383049,611.904152,4.866558
609.646621,612.343754,4.651542
609.453705,613.350524,4.247101
609.559416,613.675158,4.04801
610.090061,613.931071,4.135616
609.992534,615.431468,4.055722
610.778251,615.748763,4.672991
611.500897,616.975907,5.518455
611.376203,617.690385,25
612.313228,618.121264,50
612.140811,616.080269,50
612.21118,613.128031,40
612.027306,610.681426,40
611.593416,608.995556,40
611.145369,606.318938,40
610.448517,604.446515,10
609.652812,605.035375,10
609.469253,605.092606,10
608.908761,604.771837,12
608.606127,606.345564,12
608.587907,605.614023,12
608.713212,605.898661,12
608.030086,606.338693,12
607.82908,606.736257,12
607.51727,607.28367,12
608.107905,607.67588,12
608.022226,607.959707,12
607.464939,608.670883,12
607.611525,609.010338,12
607.473658,609.166314,12
607.717322,609.931123,18
607.953345,610.541913,18
608.184351,609.918383,18
608.419086,611.007187,18
608.679024,611.1956,18
608.273617,611.538262,18
609.280343,612.489337,18
609.163643,612.612627,18
609.369771,613.007261,18
609.70851,613.967698,23
609.59244,614.660074,23
610.275232,614.669741,23
610.259273,615.636973,40
610.875282,616.070601,40
611.36593,616.636538,50
611.590277,613.311301,52
611.110542,608.337002,40
611.3471,607.391223,40
610.396215,605.926699,40
609.730717,604.247118,20
609.248483,604.820088,20
609.250705,604.780512,20
608.663952,605.282441,20
608.794694,605.980724,20
608.556104,605.356774,20
608.099377,605.874488,20
608.204163,606.65407,25
607.710291,606.346499,25
607.234229,607.079959,25
607.324277,607.16769,25
607.559241,607.634081,30
607.396754,608.109356,40
607.704263,608.027952,50
607.816871,606.45012,40
607.424818,605.910791,30
606.761829,604.690824,30
606.726373,604.459389,30
606.696802,604.605192,30
606.609472,604.480652,30
606.48805,604.638192,30
606.019094,605.031758,30
606.117203,605.010677,30
606.220844,605.582291,30
606.177041,606.163173,30
605.878299,606.126622,30
605.772836,606.057318,30
605.615137,606.534149,30
606.075136,606.062577,30
606.060284,606.429679,30
605.944232,607.255632,30
605.693586,607.390784,30
606.227817,607.537006,40
606.450619,607.975607,40
606.353265,608.163982,50
606.322015,607.031183,50
606.621406,603.555238,50
605.912124,601.437295,30
605.964636,601.966709,5
605.378265,602.454877,5
604.635139,601.723098,2
604.48325,602.141562,2
604.185051,602.419911,2
603.825278,602.04757,2
604.161328,602.641048,2
603.539299,603.042992,2
603.754575,602.986324,2
603.73709,603.291424,2
603.799523,603.317305,2
603.563662,603.395121,2
603.761882,604.230436,2
603.840884,604.506266,2
604.045734,604.694326,2
603.456405,605.246091,2
603.734963,605.296279,2
603.763466,606.051774,2
604.061273,606.587181,2
604.331446,606.212616,10
604.5718,606.913619,10
604.986308,607.738942,30
605.169323,607.388398,30
605.050944,609.750077,30
605.167281,608.994535,30
605.521779,609.33878,30
606.182745,609.442974,45
606.402228,609.154786,45
606.698538,610.780877,45
607.255463,611.450406,45
608.050566,611.00586,55
607.722711,605.611704,55
607.299972,601.023746,5
606.818519,600.780048,5
606.554442,601.430128,5
605.755017,601.901004,5
605.706101,601.84737,5
605.307199,601.729301,5
605.137615,602.453637,5
604.876132,602.211027,5
604.227519,603.22464,5
604.705642,603.019611,5
604.23412,603.103936,5
604.452105,604.006903,5
604.922702,604.287209,5
604.981395,603.838168,15
604.746402,604.423411,15
605.235418,605.253659,25
604.558302,604.93037,25
605.432008,605.414215,25
605.476316,605.677648,30
605.67923,605.753221,30
605.356669,606.782971,30
605.977943,606.965878,40
605.966496,607.055528,40
606.205868,608.057173,40
606.339233,608.456999,40
606.791085,608.610398,40
607.022158,609.497886,40
606.886876,609.526821,0
606.970094,609.191871,0
607.273081,609.676794,0
607.319984,609.999921,0
607.369053,609.844384,0
607.39725,610.095592,0
607.481976,609.803863,0
607.907281,609.629126,0
608.251534,609.796095,0
607.569849,609.760937,0
607.625833,608.705468,0
607.875583,608.987329,0
607.554548,608.242332,0
607.815812,608.008168,0
608.102296,608.482747,0
607.850047,609.145987,0
607.823891,608.824492,0
608.287505,609.244836,0
608.63627,609.284345,0
608.296568,609.363784,0
608.313165,610.542571,0
608.95616,610.755988,0
609.236416,610.449458,0
608.95037,611.347396,0
609.51982,611.478416,0
609.406449,611.671601,0
609.311936,611.788105,0
609.089229,611.609111,0
609.607512,611.45012,0
609.862126,611.750734,0
610.044483,612.194993,0
610.564597,611.550649,0
609.883627,612.38605,0
610.264519,612.199125,0
610.191737,611.591857,0
610.65579,612.14176,0
610.659863,611.81412,0
610.651058,611.268244,0
610.719663,611.567951,0
610.823733,610.803161,0
610.239413,610.170383,0
610.34933,610.526949,0
610.254904,609.4416,0
610.153896,608.829665,0
610.031749,608.88931,0
609.452627,608.275247,0
609.122959,608.380624,0
608.846033,608.129149,0
609.698418,608.588296,0
609.072383,608.702328,0
609.44201,609.380294,0
609.432223,609.306467,0
609.243503,609.014499,0
609.157824,609.623762,0
609.206664,610.223196,0
609.010008,609.92054,0
609.09107,610.049011,0
609.208724,610.359178,0
609.27731,610.388524,0
609.594596,611.161053,0
609.889694,610.689233,0
609.73749,610.841162,0
609.879649,611.357617,0
609.399428,611.306331,0
609.177398,611.638371,0
609.890753,611.916997,0
609.463511,611.964293,0
610.117905,611.799652,0
610.405859,612.677531,0
610.135037,612.639978,0
610.496269,612.366591,0
609.947558,612.608408,0
610.246968,612.072457,0
610.35823,612.057894,0
610.567516,612.528932,0
610.414348,611.74225,0
610.520651,611.648382,0
610.603459,611.482758,0
610.430479,610.995115,0
610.387467,610.707585,0
610.10167,610.307196,0
610.493226,610.004225,0
609.689661,610.400176,0
609.739169,610.120013,0
609.74287,609.281167,0
609.883265,609.326355,0
609.370658,609.003295,0
609.394763,609.516057,0
609.234461,609.199238,0
608.988517,609.718117,0
608.997941,608.877143,0
609.029372,609.319579,0
609.008425,609.431465,0
608.903133,609.031982,0
608.95493,609.458243,0
608.89098,609.390295,0
608.767355,608.761611,0
608.898135,609.199429,0
608.398244,609.924987,0
608.921095,609.405393,0
609.02714,609.600457,0
608.549131,609.829382,0
609.049166,609.916655,0
608.454247,610.070274,0
608.939229,610.312464,0
608.89368,610.171223,0
608.57978,609.560834,0
608.61828,610.153587,0
608.55805,610.239133,0
608.784239,610.201189,0
608.904421,611.028554,0
608.642871,610.356076,0
608.70228,610.714713,0
609.327323,610.776134,0
608.933849,611.016224,0
608.477179,611.151835,0
608.864252,611.112134,0
609.53118,610.925544,35
609.686513,611.551699,35
609.786568,611.84881,35
609.684529,611.080622,45
610.208153,612.306793,45
609.986,612.341845,45
609.990235,611.793392,45
610.747917,610.422593,45
610.188379,609.314025,45
610.024757,606.352664,45
609.256744,605.396522,25
608.641622,605.091318,25
608.80822,604.353001,25
608.430419,605.113468,25
607.836864,605.380184,25
607.581276,604.844213,25
607.474325,604.989729,25
607.303444,605.574886,25
607.278471,604.854806,25
606.812472,605.603458,25
606.6925,606.203302,25
606.417176,605.62306,25
606.561482,606.043815,25
606.458585,606.337987,25
606.383503,606.210622,25
606.581991,607.426819,25
606.416155,607.330423,25
606.741998,607.664543,25
606.848672,608.194577,25
606.744764,608.02255,25
607.252544,608.462782,25
607.467648,609.12418,35
607.502561,609.047214,35
607.558383,609.490595,35
607.542176,610.327093,35
608.188357,610.153911,35
608.483303,610.664058,35
608.940202,611.717408,45
608.613262,611.697558,45
609.32966,612.552847,45
609.059401,612.896177,45
609.560637,612.831034,45
610.183953,613.550408,45
611.031779,613.876827,45
611.330149,614.008772,45
610.858627,612.948722,60
609.967055,603.608204,60
609.029353,594.572565,60
606.432152,587.79046,2
604.775047,585.909677,2
602.677108,584.998989,2
601.49971,584.650163,2
600.162228,584.29039,2
598.105583,584.176825,2
596.793723,585.128215,2
595.680198,584.603973,2
594.804242,584.584963,2
594.175822,585.486919,2
592.795454,585.990786,2
591.872804,585.240549,2
591.259008,585.884798,5
590.910691,585.480591,5
590.421188,586.283135,2
590.071613,586.545804,2
589.93698,586.640321,5
589.328449,586.350778,5
588.958221,587.216374,5
588.678309,587.183277,10
588.991436,587.718943,10
588.514563,588.17181,10
588.639362,587.835686,10
588.481386,588.482521,10
588.239124,588.984813,10
588.11465,588.867135,10
588.273121,588.715778,10
588.960291,589.669268,10
588.317087,590.147425,10
588.431869,590.539406,10
588.225188,591.272512,10
589.174871,591.218373,10
588.899471,591.033338,10
588.657056,592.510593,10
589.115558,592.503053,10
589.110903,592.614662,10
589.296512,593.03576,10
589.605528,593.349801,10
